source	locator	text
data/characters.json	$.CHR_EVELYN.display_name	왕실 전략가 에블린
data/characters.json	$.CHR_EVELYN.generation_profile.identity_anchor	composed adult woman commander with silver-blonde bob, navy-and-gold field coat, tactical ledger and folding command baton
data/characters.json	$.CHR_EVELYN.generation_profile.avoid[0]	villain horror
data/characters.json	$.CHR_EVELYN.generation_profile.avoid[1]	modern office suit
data/cycle_decrees.json	$.decree_open_pantry.title	마왕 칙령: 식량고 개방
data/cycle_decrees.json	$.decree_open_pantry.description	전투 중에도 누구나 먹을 수 있도록 식량고를 엽니다.
data/cycle_decrees.json	$.decree_open_pantry.effect_label	즉시 식량 +10 · 매일 식량 +4 · 최대 체력 +5%
data/cycle_decrees.json	$.decree_arcane_rationing.title	마왕 칙령: 마력 배급제
data/cycle_decrees.json	$.decree_arcane_rationing.description	기술마다 필요한 만큼만 마력을 나누어 낭비를 줄입니다.
data/cycle_decrees.json	$.decree_arcane_rationing.effect_label	즉시 마력 +80 · 기술 마력 소모 -20%
data/cycle_decrees.json	$.decree_family_watch.title	마왕 칙령: 식구 당번제
data/cycle_decrees.json	$.decree_family_watch.description	서로의 휴식과 경계를 번갈아 맡아 전원이 더 오래 버팁니다.
data/cycle_decrees.json	$.decree_family_watch.effect_label	모든 몬스터 유대 +5 · 최대 체력 +8%
data/cycle_decrees.json	$.decree_mobile_reserve.title	마왕 칙령: 기동 예비대
data/cycle_decrees.json	$.decree_mobile_reserve.description	예비 몬스터 한 명을 임시 출전 칸에 배치할 수 있습니다.
data/cycle_decrees.json	$.decree_mobile_reserve.effect_label	모든 Stage 출전 상한 +1
data/cycle_decrees.json	$.decree_trap_maintenance.title	마왕 칙령: 함정 정비일
data/cycle_decrees.json	$.decree_trap_maintenance.description	전투 전 톱니와 발판을 정비해 함정이 더 빨리 다시 준비됩니다.
data/cycle_decrees.json	$.decree_trap_maintenance.effect_label	함정 재사용 대기시간 -30%
data/cycle_decrees.json	$.decree_rival_protocol.title	마왕 칙령: 숙적 대응 규약
data/cycle_decrees.json	$.decree_rival_protocol.description	왕국의 분석을 예상하고 각 부대가 대체 행동을 미리 정합니다.
data/cycle_decrees.json	$.decree_rival_protocol.effect_label	왕국 소프트 카운터 강도 15% 감소 · 공격력 +5%
data/cycle_doctrines.json	$.royal_supply_lock.kingdom_title	왕국 교리: 군수 봉쇄
data/cycle_doctrines.json	$.royal_supply_lock.counter_title	보급대 역습
data/cycle_doctrines.json	$.royal_supply_lock.description	왕국이 마왕성의 식량과 자금줄을 끊으려 합니다. 먼저 보급대를 습격해 전쟁 물자를 빼앗습니다.
data/cycle_doctrines.json	$.royal_supply_lock.effect_label	즉시 금화 +300 · 식량 +12
data/cycle_doctrines.json	$.royal_mana_watch.kingdom_title	왕국 교리: 마력 감시
data/cycle_doctrines.json	$.royal_mana_watch.counter_title	역류 마법진
data/cycle_doctrines.json	$.royal_mana_watch.description	왕국 마도사들이 마력 흐름을 추적합니다. 감시술식을 뒤집어 마왕성의 마력 수급로로 사용합니다.
data/cycle_doctrines.json	$.royal_mana_watch.effect_label	즉시 마력 +180 · 매일 마력 수입 +4
data/cycle_doctrines.json	$.royal_bounty_decree.kingdom_title	왕국 교리: 토벌 현상금
data/cycle_doctrines.json	$.royal_bounty_decree.counter_title	혈맹 결속
data/cycle_doctrines.json	$.royal_bounty_decree.description	왕국이 모든 몬스터에게 현상금을 겁니다. 함께 버텨 낸 식구들은 오히려 더 단단히 뭉칩니다.
data/cycle_doctrines.json	$.royal_bounty_decree.effect_label	모든 몬스터 유대 +8 · 악명 +80
data/cycle_doctrines.json	$.royal_contract_registry.kingdom_title	왕국 교리: 계약 명부 등록제
data/cycle_doctrines.json	$.royal_contract_registry.counter_title	그림자 서약
data/cycle_doctrines.json	$.royal_contract_registry.description	왕국이 계약 마물의 이름을 추적합니다. 정식 명부 대신 서로의 비밀 서약으로 결속을 강화합니다.
data/cycle_doctrines.json	$.royal_contract_registry.effect_label	계약 몬스터 유대 +10 · 계약 몬스터 공격력 +8%
data/cycle_doctrines.json	$.royal_fortification_audit.kingdom_title	왕국 교리: 요새 감사
data/cycle_doctrines.json	$.royal_fortification_audit.counter_title	살아 있는 성벽
data/cycle_doctrines.json	$.royal_fortification_audit.description	왕국 공병이 성벽의 약점을 조사합니다. 마왕성 자체에 마력을 흘려 약점이 움직이도록 만듭니다.
data/cycle_doctrines.json	$.royal_fortification_audit.effect_label	마왕성 최대 체력 +100 · 몬스터 최대 체력 +5%
data/cycle_doctrines.json	$.royal_adaptive_command.kingdom_title	왕국 교리: 적응 지휘
data/cycle_doctrines.json	$.royal_adaptive_command.counter_title	변칙 전술표
data/cycle_doctrines.json	$.royal_adaptive_command.description	왕국이 반복되는 전술을 즉시 분석합니다. 마왕성은 명령을 짧게 바꾸며 대응 효과를 흘려냅니다.
data/cycle_doctrines.json	$.royal_adaptive_command.effect_label	왕국 소프트 카운터 강도 20% 감소
data/dungeon_quarter/asset_manifest.json	$.rejected_visual_material_policy.reason	User rejected prior visual examples/proofs. They are historical failure evidence only and must not be presented as current targets or sliced into runtime assets.
data/dungeon_quarter/asset_manifest.json	$.rejected_visual_material_policy.new_raster_asset_route	Codex built-in image_gen only after a numbered grid-position contract
data/dungeon_quarter/asset_manifest.json	$.proof_only_visual_material_policy.reason	Fresh built-in image_gen proofs may be useful for visual review but are not runtime assets until approved and sliced against the grid contract.
data/dungeon_quarter/asset_manifest.json	$.proof_only_visual_material_policy.proofs[0].assessment	Strong mood; grid contract not inspectable enough; do not slice.
data/dungeon_quarter/asset_manifest.json	$.proof_only_visual_material_policy.proofs[1].assessment	Clearer cells; outside path and room footprint still exceed strict contract; do not slice.
data/dungeon_quarter/asset_manifest.json	$.facing_sprite_status_note	Current v3 facing sprites are usable only for runtime key-selection tests. They are not approved as visually correct NW/NE/SE/SW production assets.
data/dungeon_quarter/asset_manifest.json	$.facing_direction_rule.NW	object front faces northwest; the object should read as facing away/back-side toward the upper-left grid direction
data/dungeon_quarter/asset_manifest.json	$.facing_direction_rule.NE	object front faces northeast; the object should read as facing toward the upper-right grid direction
data/dungeon_quarter/asset_manifest.json	$.facing_direction_rule.SE	object front faces southeast; the object should read as facing toward the lower-right grid direction
data/dungeon_quarter/asset_manifest.json	$.facing_direction_rule.SW	object front faces southwest; the object should read as facing toward the lower-left grid direction
data/dungeon_quarter/asset_manifest.json	$.room_object_production_contract.next_fresh_proof_required.route	Codex built-in image_gen only after numbered grid-position contract
data/dungeon_quarter/asset_manifest.json	$.room_object_production_contract.next_fresh_proof_required.first_asset_scope	production-style room variant proof with correct facing plus open_mask, or path/door/exterior-mouth proof
data/dungeon_quarter/asset_manifest.json	$.path_connection_production_contract.next_fresh_proof_required.route	Codex built-in image_gen only after numbered grid-position contract
data/dungeon_quarter/asset_manifest.json	$.path_connection_production_contract.next_fresh_proof_required.first_asset_scope	production-style 2x2 doorway mouth, narrow path strip, or exterior cave-mouth proof
data/dungeon_quarter/castle_grade_rules.json	$.grades.F.display_name	비 새는 동굴
data/dungeon_quarter/castle_grade_rules.json	$.grades.E.display_name	수상한 소굴
data/dungeon_quarter/castle_grade_rules.json	$.grades.D.display_name	지하 요새
data/dungeon_quarter/castle_grade_rules.json	$.grades.C.display_name	흑철 성채
data/dungeon_quarter/castle_grade_rules.json	$.grades.B.display_name	마력 왕성
data/dungeon_quarter/castle_grade_rules.json	$.grades.A.display_name	정식 마왕성
data/dungeon_quarter/castle_grade_rules.json	$.grades.S.display_name	대마왕성
data/dungeon_quarter/custom_layouts.json	$.layouts.expanded_right_branch_layout_01.display_name	4x4 5x5 간격형 샘플
data/dungeon_quarter/custom_layouts.json	$.layouts.expanded_right_branch_layout_01.layout_label	초보던전
data/dungeon_quarter/custom_layouts.json	$.layouts.expanded_right_branch_layout_01.room_grid.numbering	GXX_YY is a 4x4 room lattice. Each room occupies a full 5x5 block. A 2-cell gap between room blocks is reserved for corridor modules only; empty room slots are cave rock, not floor. The lattice starts at master x=2 so the entrance can connect to a real outside approach on the west edge.
data/dungeon_quarter/custom_layouts.json	$.layouts.expanded_right_branch_layout_01.custom_layout_note	Temporary sample layout kept aligned with novice_4x4_grid_5x5_gap2_paths_01 so layout switching, map editing, and outside entrance proof use the same source contract as the default layout.
data/dungeon_quarter/modules.json	$.room_entrance_01.display_name	입구
data/dungeon_quarter/modules.json	$.corridor_spike_ne_sw_01.display_name	가시 복도
data/dungeon_quarter/modules.json	$.junction_center_01.display_name	중앙 통로
data/dungeon_quarter/modules.json	$.room_throne_01.display_name	왕좌의 방
data/dungeon_quarter/modules.json	$.room_barracks_01.display_name	병영
data/dungeon_quarter/modules.json	$.room_recovery_01.display_name	회복 둥지
data/dungeon_quarter/modules.json	$.room_empty_slot_01.display_name	건설 슬롯
data/dungeon_quarter/modules.json	$.room_treasure_01.display_name	보물 보관실
data/dungeon_quarter/room_blueprints.json	$.room_entrance_01.display_name	입구
data/dungeon_quarter/room_blueprints.json	$.corridor_spike_ns_01.display_name	가시 복도
data/dungeon_quarter/room_blueprints.json	$.junction_center_01.display_name	중앙 통로
data/dungeon_quarter/room_blueprints.json	$.room_throne_01.display_name	왕좌의 방
data/dungeon_quarter/room_blueprints.json	$.room_barracks_01.display_name	병영
data/dungeon_quarter/room_blueprints.json	$.room_recovery_01.display_name	회복 둥지
data/dungeon_quarter/room_blueprints.json	$.room_empty_slot_01.display_name	건설 슬롯
data/dungeon_quarter/room_blueprints.json	$.room_treasure_01.display_name	보물 보관실
data/dungeon_quarter/room_blueprints.json	$.room_trap_01.display_name	role test trap room
data/dungeon_quarter/room_blueprints.json	$.room_barracks_arena_2x1_01.display_name	role test barracks arena
data/dungeon_quarter/room_blueprints.json	$.corridor_gap_ew_2x2_01.display_name	role test east-west 2x2 corridor
data/dungeon_quarter/room_blueprints.json	$.corridor_gap_ns_2x2_01.display_name	role test north-south 2x2 corridor
data/dungeon_quarter/room_blueprints.json	$.corridor_barracks_throne_01.display_name	role test barracks to throne corridor
data/dungeon_quarter/starting_layout.json	$.display_name	4x4 5x5 + 2칸 길 간격
data/dungeon_quarter/starting_layout.json	$.layout_label	초보던전
data/dungeon_quarter/starting_layout.json	$.room_grid.numbering	GXX_YY is a 4x4 room lattice. Each room occupies a full 5x5 block. A 2-cell gap between room blocks is reserved for corridor modules only; empty room slots are cave rock, not floor. The lattice starts at master x=2 so the entrance can connect to a real outside approach on the west edge.
data/dungeon_quarter/test_layouts/role_driven_combat_layout_test_01.json	$.display_name	role-driven combat layout test
data/dungeon_quarter/test_layouts/role_driven_combat_layout_test_01.json	$.layout_label	역할기반 전투테스트
data/dungeon_quarter/test_layouts/role_driven_combat_layout_test_01.json	$.room_grid.numbering	Role combat test: entrance -> trap_room(spike_corridor) -> barracks arena -> treasure lure branch / throne final, recovery side room.
data/dungeon_quarter/test_layouts/role_driven_combat_layout_test_01.json	$.combat_role_contract.implementation_note	Corridors are separate segment instances so room-level BFS cannot bypass trap_room and barracks via one global path module.
data/ending_rules.json	$.true_demon_castle.display_name	진짜 마왕성
data/ending_rules.json	$.monster_family_castle.display_name	몬스터 식구들의 성
data/ending_rules.json	$.monster_family_castle.sign_text	이 성의 가장 단단한 벽은 서로를 부르는 이름이었다.
data/ending_rules.json	$.monster_family_castle.lines[0]	푸딩과 곱, 핀과 로로는 더 이상 배치표의 말이 아니었다. 서로의 상처와 활약을 기억하는 식구였다.
data/ending_rules.json	$.monster_family_castle.lines[1]	바티: 마왕성의 공식 자산 목록을 수정했습니다. 분류는 시설이 아니라 가족입니다.
data/ending_rules.json	$.monster_family_castle.lines[2]	마왕: 다음 침입자가 오면 우리 모두의 집이라고 알려 주지. 아주 친절하게 말이야.
data/ending_rules.json	$.impregnable_demon_citadel.display_name	철벽의 마왕 요새
data/ending_rules.json	$.impregnable_demon_citadel.sign_text	왕국은 마침내 이 성을 공격 대상이 아니라 움직이지 않는 국경으로 기록했다.
data/ending_rules.json	$.impregnable_demon_citadel.lines[0]	수없이 두드린 성문과 왕좌는 끝내 무너지지 않았다. 침입 기록에는 실패 도장만 층층이 쌓였다.
data/ending_rules.json	$.impregnable_demon_citadel.lines[1]	골딘: 손실 장부가 이렇게 깨끗한 최종전은 처음입니다. 유지비까지 아름답군요.
data/ending_rules.json	$.impregnable_demon_citadel.lines[2]	마왕: 성은 숨지 않는다. 오고 싶다면 와라. 돌아갈 길까지 벽으로 막아 주마.
data/ending_rules.json	$.dread_overlord_rises.display_name	공포의 대마왕
data/ending_rules.json	$.dread_overlord_rises.sign_text	마왕의 이름은 성벽보다 먼저 왕국의 밤을 점령했다.
data/ending_rules.json	$.dread_overlord_rises.lines[0]	위험한 원정에서 돌아온 소문은 군대보다 빨랐다. 왕국의 지도에는 마왕성 주변이 검게 칠해졌다.
